lat,lon,address,locality,state,postcode,territory_count,territory1,territory2,territory3,territory4,territory5
-35.7263,139.3877,MENINGIE SA 5264,MENINGIE,SA,5264,1,Ngarrindjeri,NA,NA,NA,NA
-35.6339,139.5635,MENINGIE EAST SA 5264,MENINGIE EAST,SA,5264,1,Ngarrindjeri,NA,NA,NA,NA
-35.6645,139.1766,MENINGIE WEST SA 5264,MENINGIE WEST,SA,5264,1,Ngarrindjeri,NA,NA,NA,NA
-36.0905,139.6654,SALT CREEK SA 5264,SALT CREEK,SA,5264,1,Ngarrindjeri,NA,NA,NA,NA
-35.6277,139.4263,WALTOWA SA 5264,WALTOWA,SA,5264,1,Ngarrindjeri,NA,NA,NA,NA
-35.6627,139.8672,COONALPYN SA 5265,COONALPYN,SA,5265,1,Ngargad,NA,NA,NA,NA
-35.7991,139.6437,FIELD SA 5265,FIELD,SA,5265,1,Ngarrindjeri,NA,NA,NA,NA
-36.1597,139.9653,BUNBURY SA 5266,BUNBURY,SA,5266,2,Ngarrindjeri,Ngargad,NA,NA,NA
-35.9488,139.7416,COLEBATCH SA 5266,COLEBATCH,SA,5266,1,Ngarrindjeri,NA,NA,NA,NA
-36.1406,139.8203,DEEPWATER SA 5266,DEEPWATER,SA,5266,1,Ngarrindjeri,NA,NA,NA,NA
-35.8744,140.0352,TINTINARA SA 5266,TINTINARA,SA,5266,1,Ngargad,NA,NA,NA,NA
-36.1877,140.4947,BRIMBAGO SA 5267,BRIMBAGO,SA,5267,1,Ngargad,NA,NA,NA,NA
-35.9491,140.2561,COOMBE SA 5267,COOMBE,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.1434,140.3426,KEITH SA 5267,KEITH,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.1758,140.1498,LAFFER SA 5267,LAFFER,SA,5267,1,Ngargad,NA,NA,NA,NA
-35.9791,140.5173,MAKIN SA 5267,MAKIN,SA,5267,1,Ngargad,NA,NA,NA,NA
-35.9794,140.665,MCCALLUM SA 5267,MCCALLUM,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.0839,140.1499,MOUNT CHARLES SA 5267,MOUNT CHARLES,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.3601,140.1496,PETHERICK SA 5267,PETHERICK,SA,5267,1,Bindjali,NA,NA,NA,NA
-35.9214,140.8571,SHAUGH SA 5267,SHAUGH,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.0935,140.5719,SHERWOOD SA 5267,SHERWOOD,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.36,140.3422,WILLALOOKA SA 5267,WILLALOOKA,SA,5267,1,Bindjali,NA,NA,NA,NA
-36.2011,140.5734,WIRREGA SA 5267,WIRREGA,SA,5267,1,Ngargad,NA,NA,NA,NA
-36.5771,140.8799,BANGHAM SA 5268,BANGHAM,SA,5268,1,Bindjali,NA,NA,NA,NA
-36.3208,140.7848,BORDERTOWN SA 5268,BORDERTOWN,SA,5268,2,Bindjali,Ngargad,NA,NA,NA
-36.428,140.725,BORDERTOWN SOUTH SA 5268,BORDERTOWN SOUTH,SA,5268,1,Bindjali,NA,NA,NA,NA
-36.2646,140.6316,CANNAWIGARA SA 5268,CANNAWIGARA,SA,5268,2,Bindjali,Ngargad,NA,NA,NA
-36.1566,140.6723,LOWAN VALE SA 5268,LOWAN VALE,SA,5268,1,Ngargad,NA,NA,NA,NA
-36.444,140.8284,POOGINAGORIC SA 5268,POOGINAGORIC,SA,5268,1,Bindjali,NA,NA,NA,NA
-36.1431,140.8505,SENIOR SA 5268,SENIOR,SA,5268,1,Ngargad,NA,NA,NA,NA
-36.5676,140.702,WESTERN FLAT SA 5268,WESTERN FLAT,SA,5268,1,Bindjali,NA,NA,NA,NA
-36.4684,140.9287,CUSTON SA 5269,CUSTON,SA,5269,1,Bindjali,NA,NA,NA,NA
-36.2974,140.893,PINE HILL SA 5269,PINE HILL,SA,5269,2,Bindjali,Ngargad,NA,NA,NA
-36.3782,140.8931,WOLSELEY SA 5269,WOLSELEY,SA,5269,1,Bindjali,NA,NA,NA,NA
-36.3372,140.5719,BUCKINGHAM SA 5270,BUCKINGHAM,SA,5270,2,Bindjali,Ngargad,NA,NA,NA
-36.2995,140.4927,CAREW SA 5270,CAREW,SA,5270,2,Bindjali,Ngargad,NA,NA,NA
-36.3792,140.4707,KONGAL SA 5270,KONGAL,SA,5270,1,Bindjali,NA,NA,NA,NA
-36.3958,140.6775,MUNDULLA SA 5270,MUNDULLA,SA,5270,1,Bindjali,NA,NA,NA,NA
-36.4292,140.5593,MUNDULLA WEST SA 5270,MUNDULLA WEST,SA,5270,1,Bindjali,NA,NA,NA,NA
-36.4608,140.4749,SWEDE FLAT SA 5270,SWEDE FLAT,SA,5270,1,Bindjali,NA,NA,NA,NA
-36.7913,140.7107,CADGEE SA 5271,CADGEE,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.7198,140.5317,KEPPOCH SA 5271,KEPPOCH,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.8211,140.5501,LOCHABER SA 5271,LOCHABER,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.5701,140.3018,MARCOLLAT SA 5271,MARCOLLAT,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.5952,140.5218,PADTHAWAY SA 5271,PADTHAWAY,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.9552,140.5639,STEWART RANGE SA 5271,STEWART RANGE,SA,5271,1,Ngarrindjeri,NA,NA,NA,NA
-36.7077,140.7126,THE GAP SA 5271,THE GAP,SA,5271,1,Bindjali,NA,NA,NA,NA
-36.8675,140.7596,WILD DOG VALLEY SA 5271,WILD DOG VALLEY,SA,5271,1,Bindjali,NA,NA,NA,NA
-37.1193,140.1857,CONMURRA SA 5272,CONMURRA,SA,5272,1,Buandig,NA,NA,NA,NA
-37.247,140.1635,GREENWAYS SA 5272,GREENWAYS,SA,5272,1,Buandig,NA,NA,NA,NA
-37.0264,140.4016,LUCINDALE SA 5272,LUCINDALE,SA,5272,1,Ngarrindjeri,NA,NA,NA,NA
-36.7958,140.3416,WOOLUMBOOL SA 5272,WOOLUMBOOL,SA,5272,1,Bindjali,NA,NA,NA,NA
-36.9328,140.1867,AVENUE RANGE SA 5273,AVENUE RANGE,SA,5273,1,Ngarrindjeri,NA,NA,NA,NA
-36.7778,140.0443,BLACKFORD SA 5275,BLACKFORD,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-37.0713,139.7502,BOATSWAIN POINT SA 5275,BOATSWAIN POINT,SA,5275,1,Buandig,NA,NA,NA,NA
-36.9577,139.6969,CAPE JAFFA SA 5275,CAPE JAFFA,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.666,140.1495,KEILIRA SA 5275,KEILIRA,SA,5275,2,Bindjali,Ngarrindjeri,NA,NA,NA
-36.8421,139.9082,KINGSTON SE SA 5275,KINGSTON SE,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-37.1063,139.9029,MOUNT BENSON SA 5275,MOUNT BENSON,SA,5275,1,Buandig,NA,NA,NA,NA
-36.8704,139.8189,PINKS BEACH SA 5275,PINKS BEACH,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-37.0143,139.9938,REEDY CREEK SA 5275,REEDY CREEK,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.8193,139.8549,ROSETOWN SA 5275,ROSETOWN,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.8721,139.856,SANDY GROVE SA 5275,SANDY GROVE,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.5775,139.9538,TARATAP SA 5275,TARATAP,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.358,139.9084,TILLEY SWAMP SA 5275,TILLEY SWAMP,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.9619,139.8147,WANGOLINA SA 5275,WANGOLINA,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.7426,139.9155,WEST RANGE SA 5275,WEST RANGE,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-36.8571,139.8285,WYOMI SA 5275,WYOMI,SA,5275,1,Ngarrindjeri,NA,NA,NA,NA
-37.2677,139.9953,BRAY SA 5276,BRAY,SA,5276,1,Buandig,NA,NA,NA,NA
-37.3091,139.8865,NORA CREINA SA 5276,NORA CREINA,SA,5276,1,Buandig,NA,NA,NA,NA
-37.2152,139.8361,ROBE SA 5276,ROBE,SA,5276,1,Buandig,NA,NA,NA,NA
-37.6472,140.7882,TARPEENA SA 5277,TARPEENA,SA,5277,1,Buandig,NA,NA,NA,NA
-37.6281,140.7126,WEPAR SA 5278,WEPAR,SA,5278,1,Buandig,NA,NA,NA,NA
-37.6206,140.6239,KOORINE SA 5279,KOORINE,SA,5279,1,Buandig,NA,NA,NA,NA
-37.5465,140.4642,MOUNT BURR SA 5279,MOUNT BURR,SA,5279,1,Buandig,NA,NA,NA,NA
-37.5634,140.546,MOUNT MCINTYRE SA 5279,MOUNT MCINTYRE,SA,5279,1,Buandig,NA,NA,NA,NA
-37.4407,139.996,BEACHPORT SA 5280,BEACHPORT,SA,5280,1,Buandig,NA,NA,NA,NA
-37.6515,140.2601,CANUNDA SA 5280,CANUNDA,SA,5280,1,Buandig,NA,NA,NA,NA
-37.3291,140.1168,CLAY WELLS SA 5280,CLAY WELLS,SA,5280,1,Buandig,NA,NA,NA,NA
-37.413,140.3348,FURNER SA 5280,FURNER,SA,5280,1,Buandig,NA,NA,NA,NA
-37.7798,140.4277,GERMAN FLAT SA 5280,GERMAN FLAT,SA,5280,1,Buandig,NA,NA,NA,NA
-37.4868,140.2911,HATHERLEIGH SA 5280,HATHERLEIGH,SA,5280,1,Buandig,NA,NA,NA,NA
-37.3441,140.217,KANGAROO INN SA 5280,KANGAROO INN,SA,5280,1,Buandig,NA,NA,NA,NA
-37.4162,140.0835,MAGAREY SA 5280,MAGAREY,SA,5280,1,Buandig,NA,NA,NA,NA
-37.6043,140.331,MILLICENT SA 5280,MILLICENT,SA,5280,1,Buandig,NA,NA,NA,NA
-37.5308,140.2216,RENDELSHAM SA 5280,RENDELSHAM,SA,5280,1,Buandig,NA,NA,NA,NA
-37.5751,140.4011,ROCKY CAMP SA 5280,ROCKY CAMP,SA,5280,1,Buandig,NA,NA,NA,NA
-37.516,140.381,SEBASTOPOL SA 5280,SEBASTOPOL,SA,5280,1,Buandig,NA,NA,NA,NA
-37.5503,140.1617,SOUTHEND SA 5280,SOUTHEND,SA,5280,1,Buandig,NA,NA,NA,NA
-37.6979,140.4541,TANTANOOLA SA 5280,TANTANOOLA,SA,5280,1,Buandig,NA,NA,NA,NA
-37.4223,140.1722,THORNLEA SA 5280,THORNLEA,SA,5280,1,Buandig,NA,NA,NA,NA
-37.8263,140.7823,MOUNT GAMBIER SA 5290,MOUNT GAMBIER,SA,5290,1,Buandig,NA,NA,NA,NA
-38.0066,140.6982,ALLENDALE EAST SA 5291,ALLENDALE EAST,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9313,140.4618,BLACKFELLOWS CAVES SA 5291,BLACKFELLOWS CAVES,SA,5291,1,Buandig,NA,NA,NA,NA
-37.7881,140.5929,BURRUNGULE SA 5291,BURRUNGULE,SA,5291,1,Buandig,NA,NA,NA,NA
-38.0108,140.5991,CAPE DOUGLAS SA 5291,CAPE DOUGLAS,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9171,140.9082,CAROLINE SA 5291,CAROLINE,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8803,140.4196,CARPENTER ROCKS SA 5291,CARPENTER ROCKS,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9552,140.8299,CAVETON SA 5291,CAVETON,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8077,140.6807,COMPTON SA 5291,COMPTON,SA,5291,1,Buandig,NA,NA,NA,NA
-37.6942,140.736,DISMAL SWAMP SA 5291,DISMAL SWAMP,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9996,140.9493,DONOVANS SA 5291,DONOVANS,SA,5291,1,Buandig,NA,NA,NA,NA
-38.0201,140.8001,EIGHT MILE CREEK SA 5291,EIGHT MILE CREEK,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8245,140.5061,GERMAN CREEK SA 5291,GERMAN CREEK,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8255,140.9183,GLENBURNIE SA 5291,GLENBURNIE,SA,5291,1,Buandig,NA,NA,NA,NA
-37.6786,140.6056,GLENCOE SA 5291,GLENCOE,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9184,140.542,KONGORONG SA 5291,KONGORONG,SA,5291,1,Buandig,NA,NA,NA,NA
-37.7787,140.8641,MIL-LEL SA 5291,MIL-LEL,SA,5291,1,Buandig,NA,NA,NA,NA
-37.6976,140.885,MINGBOOL SA 5291,MINGBOOL,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8681,140.6862,MOORAK SA 5291,MOORAK,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9431,140.7019,MOUNT SCHANK SA 5291,MOUNT SCHANK,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9716,140.5268,NENE VALLEY SA 5291,NENE VALLEY,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8873,140.7722,OB FLAT SA 5291,OB FLAT,SA,5291,1,Buandig,NA,NA,NA,NA
-37.9255,140.429,PELICAN POINT SA 5291,PELICAN POINT,SA,5291,1,Buandig,NA,NA,NA,NA
-38.0386,140.6937,PORT MACDONNELL SA 5291,PORT MACDONNELL,SA,5291,1,Buandig,NA,NA,NA,NA
-38.0574,140.7464,RACECOURSE BAY SA 5291,RACECOURSE BAY,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8712,140.8026,SQUARE MILE SA 5291,SQUARE MILE,SA,5291,1,Buandig,NA,NA,NA,NA
-37.7833,140.7544,SUTTONTOWN SA 5291,SUTTONTOWN,SA,5291,1,Buandig,NA,NA,NA,NA
-37.7574,140.696,WANDILO SA 5291,WANDILO,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8056,140.8336,WORROLONG SA 5291,WORROLONG,SA,5291,1,Buandig,NA,NA,NA,NA
-38.0134,140.8938,WYE SA 5291,WYE,SA,5291,1,Buandig,NA,NA,NA,NA
-37.8826,140.848,YAHL SA 5291,YAHL,SA,5291,1,Buandig,NA,NA,NA,NA
-35.5875,140.0647,CARCUMA SA 5301,CARCUMA,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.4702,140.1649,GERANIUM SA 5301,GERANIUM,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.4083,140.0692,JABUK SA 5301,JABUK,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.2874,139.6818,MOORLANDS SA 5301,MOORLANDS,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.5164,139.962,NETHERTON SA 5301,NETHERTON,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.4451,140.2881,PARRAKIE SA 5301,PARRAKIE,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.376,139.9536,PEAKE SA 5301,PEAKE,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.321,139.7924,SHERLOCK SA 5301,SHERLOCK,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.3732789,140.36158,WILKAWATT SA 5301,WILKAWATT,SA,5301,1,Ngargad,NA,NA,NA,NA
-35.2784,140.4517,LAMEROO SA 5302,LAMEROO,SA,5302,1,Ngargad,NA,NA,NA,NA
-35.7476,140.6084,NGARKAT SA 5302,NGARKAT,SA,5302,1,Ngargad,NA,NA,NA,NA
-35.322,140.7039,PARILLA SA 5303,PARILLA,SA,5303,1,Ngargad,NA,NA,NA,NA
-35.0468,140.7865,KARTE SA 5304,KARTE,SA,5304,1,Ngargad,NA,NA,NA,NA
-34.9066,140.7395,KRINGIN SA 5304,KRINGIN,SA,5304,1,Ngargad,NA,NA,NA,NA
-34.9254,140.8897,PEEBINGA SA 5304,PEEBINGA,SA,5304,1,Ngargad,NA,NA,NA,NA
-35.3216,140.8591,PINNAROO SA 5304,PINNAROO,SA,5304,1,Ngargad,NA,NA,NA,NA
-35.129,139.7185,WYNARKA SA 5306,WYNARKA,SA,5306,1,Ngargad,NA,NA,NA,NA
-35.1525,139.9185,KAROONDA SA 5307,KAROONDA,SA,5307,1,Ngargad,NA,NA,NA,NA
-35.1839,140.1639,MARAMA SA 5307,MARAMA,SA,5307,1,Ngargad,NA,NA,NA,NA
-34.8032,139.9114,COPEVILLE SA 5308,COPEVILLE,SA,5308,1,Ngargad,NA,NA,NA,NA
-34.6578,139.9376,GALGA SA 5308,GALGA,SA,5308,2,Meru,Ngargad,NA,NA,NA
-34.6045,140.1293,MANTUNG SA 5308,MANTUNG,SA,5308,2,Meru,Ngargad,NA,NA,NA
-34.6415,140.0319,MERCUNDA SA 5308,MERCUNDA,SA,5308,2,Meru,Ngargad,NA,NA,NA
-34.9479,139.871,PERPONDA SA 5308,PERPONDA,SA,5308,1,Ngargad,NA,NA,NA,NA
-34.9579,140.0273,BORRIKA SA 5309,BORRIKA,SA,5309,1,Ngargad,NA,NA,NA,NA
-34.8752,140.159,HALIDON SA 5309,HALIDON,SA,5309,1,Ngargad,NA,NA,NA,NA
-34.7695,140.1543,MINDARIE SA 5309,MINDARIE,SA,5309,1,Ngargad,NA,NA,NA,NA
-34.9885,140.2592,SANDALWOOD SA 5309,SANDALWOOD,SA,5309,1,Ngargad,NA,NA,NA,NA
-34.6291,140.2778,CALIPH SA 5310,CALIPH,SA,5310,2,Meru,Ngargad,NA,NA,NA
-34.7821,140.2955,WANBI SA 5310,WANBI,SA,5310,1,Ngargad,NA,NA,NA,NA
-34.748,140.4654,ALAWOONA SA 5311,ALAWOONA,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.9448,140.5384,BILLIATT SA 5311,BILLIATT,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.4069,140.7397,BUGLE HUT SA 5311,BUGLE HUT,SA,5311,1,Meru,NA,NA,NA,NA
-34.4958,140.0449,MAGGEA SA 5311,MAGGEA,SA,5311,1,Meru,NA,NA,NA,NA
-34.7542,140.619,MALPAS SA 5311,MALPAS,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.7646,140.8767,MERIBAH SA 5311,MERIBAH,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.7307,140.7388,PARUNA SA 5311,PARUNA,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.8295,140.4652,SCHELL WELL SA 5311,SCHELL WELL,SA,5311,1,Ngargad,NA,NA,NA,NA
-34.4219,140.8845,TALDRA SA 5311,TALDRA,SA,5311,1,Meru,NA,NA,NA,NA
-34.5899,140.8905,TAPLAN SA 5311,TAPLAN,SA,5311,2,Meru,Ngargad,NA,NA,NA
-34.6695,140.4655,VEITCH SA 5311,VEITCH,SA,5311,2,Meru,Ngargad,NA,NA,NA
-34.562,140.7205,WOODLEIGH SA 5311,WOODLEIGH,SA,5311,1,Meru,NA,NA,NA,NA
-34.4905,140.2721,WUNKAR SA 5311,WUNKAR,SA,5311,1,Meru,NA,NA,NA,NA
-34.019,139.4421,BEATTY SA 5320,BEATTY,SA,5320,1,Meru,NA,NA,NA,NA
-34.045,139.6779,BEAUMONTS SA 5320,BEAUMONTS,SA,5320,1,Meru,NA,NA,NA,NA
-34.075,139.6855,BRENDA PARK SA 5320,BRENDA PARK,SA,5320,1,Meru,NA,NA,NA,NA
-33.8874,139.271,BUNDEY SA 5320,BUNDEY,SA,5320,1,Meru,NA,NA,NA,NA
-34.051,139.5782,EBA SA 5320,EBA,SA,5320,1,Meru,NA,NA,NA,NA
-33.8859,139.6135,LINDLEY SA 5320,LINDLEY,SA,5320,1,Meru,NA,NA,NA,NA
-33.8866,139.4418,MAUDE SA 5320,MAUDE,SA,5320,1,Meru,NA,NA,NA,NA
-34.0935,139.6312,MORGAN SA 5320,MORGAN,SA,5320,1,Meru,NA,NA,NA,NA
-34.0538,139.6864,MORPHETTS FLAT SA 5320,MORPHETTS FLAT,SA,5320,1,Meru,NA,NA,NA,NA
-34.2068,139.6856,MURBKO SA 5320,MURBKO,SA,5320,1,Meru,NA,NA,NA,NA
-34.0366,139.6754,NORTH WEST BEND SA 5320,NORTH WEST BEND,SA,5320,1,Meru,NA,NA,NA,NA
-33.9552,139.778,STUART SA 5320,STUART,SA,5320,1,Meru,NA,NA,NA,NA
-33.8833,139.9189,WESTONS FLAT SA 5320,WESTONS FLAT,SA,5320,1,Meru,NA,NA,NA,NA
-34.1167,139.6707,WOMBATS REST SA 5320,WOMBATS REST,SA,5320,1,Meru,NA,NA,NA,NA
-34.0898,139.7705,CADELL SA 5321,CADELL,SA,5321,1,Meru,NA,NA,NA,NA
-34.0322,139.7548,CADELL LAGOON SA 5321,CADELL LAGOON,SA,5321,1,Meru,NA,NA,NA,NA
-34.1952,139.9348,GOLDEN HEIGHTS SA 5322,GOLDEN HEIGHTS,SA,5322,1,Meru,NA,NA,NA,NA
-34.1123,139.9192,QUALCO SA 5322,QUALCO,SA,5322,1,Meru,NA,NA,NA,NA
-34.166,139.9248,RAMCO SA 5322,RAMCO,SA,5322,1,Meru,NA,NA,NA,NA
-34.1903,139.9097,RAMCO HEIGHTS SA 5322,RAMCO HEIGHTS,SA,5322,1,Meru,NA,NA,NA,NA
-34.1405,139.8859,SUNLANDS SA 5322,SUNLANDS,SA,5322,1,Meru,NA,NA,NA,NA
-34.3867,140.0724,BOOLGUN SA 5330,BOOLGUN,SA,5330,1,Meru,NA,NA,NA,NA
-34.1081,140.1756,DEVLINS POUND SA 5330,DEVLINS POUND,SA,5330,1,Meru,NA,NA,NA,NA
-34.1719,140.1625,GOOD HOPE LANDING SA 5330,GOOD HOPE LANDING,SA,5330,1,Meru,NA,NA,NA,NA
-34.0363,140.4526,HAWKS NEST STATION SA 5330,HAWKS NEST STATION,SA,5330,1,Meru,NA,NA,NA,NA
-34.1719,140.0254,HOLDER SA 5330,HOLDER,SA,5330,1,Meru,NA,NA,NA,NA
-34.3319,140.0569,HOLDER SIDING SA 5330,HOLDER SIDING,SA,5330,1,Meru,NA,NA,NA,NA
-34.2452,140.0496,KANNI SA 5330,KANNI,SA,5330,1,Meru,NA,NA,NA,NA
-34.1824,140.0546,LOWBANK SA 5330,LOWBANK,SA,5330,1,Meru,NA,NA,NA,NA
-34.0272,139.9558,MARKARANKA SA 5330,MARKARANKA,SA,5330,1,Meru,NA,NA,NA,NA
-34.148,140.3446,OVERLAND CORNER SA 5330,OVERLAND CORNER,SA,5330,1,Meru,NA,NA,NA,NA
-34.1204,140.1032,POOGINOOK SA 5330,POOGINOOK,SA,5330,1,Meru,NA,NA,NA,NA
-34.2593,139.8056,STOCKYARD PLAIN SA 5330,STOCKYARD PLAIN,SA,5330,1,Meru,NA,NA,NA,NA
-34.1429,139.9475,TAYLORVILLE SA 5330,TAYLORVILLE,SA,5330,1,Meru,NA,NA,NA,NA
-33.9253,140.1935,TAYLORVILLE STATION SA 5330,TAYLORVILLE STATION,SA,5330,1,Meru,NA,NA,NA,NA
-34.2051,139.9771,WAIKERIE SA 5330,WAIKERIE,SA,5330,1,Meru,NA,NA,NA,NA
-34.1767,140.2046,WIGLEY FLAT SA 5330,WIGLEY FLAT,SA,5330,1,Meru,NA,NA,NA,NA
-34.2494,140.2078,WOOLPUNDA SA 5330,WOOLPUNDA,SA,5330,1,Meru,NA,NA,NA,NA
-34.2075,140.3201,KINGSTON ON MURRAY SA 5331,KINGSTON ON MURRAY,SA,5331,1,Meru,NA,NA,NA,NA
-34.2765,140.3091,MOOROOK SA 5332,MOOROOK,SA,5332,1,Meru,NA,NA,NA,NA
-34.3061,140.3482,MOOROOK SOUTH SA 5332,MOOROOK SOUTH,SA,5332,1,Meru,NA,NA,NA,NA
-34.3935,140.3005,WAPPILKA SA 5332,WAPPILKA,SA,5332,1,Meru,NA,NA,NA,NA
-34.3411,140.2738,YINKANIE SA 5332,YINKANIE,SA,5332,1,Meru,NA,NA,NA,NA
-34.3585,140.6197,BOOKPURNONG SA 5333,BOOKPURNONG,SA,5333,1,Meru,NA,NA,NA,NA
-34.4709,140.5858,LOXTON SA 5333,LOXTON,SA,5333,1,Meru,NA,NA,NA,NA
-34.4113,140.6242,LOXTON NORTH SA 5333,LOXTON NORTH,SA,5333,1,Meru,NA,NA,NA,NA
-34.3656,140.398,NEW RESIDENCE SA 5333,NEW RESIDENCE,SA,5333,1,Meru,NA,NA,NA,NA
-34.5723,140.5391,PATA SA 5333,PATA,SA,5333,2,Meru,Ngargad,NA,NA,NA
-34.4296,140.4321,PYAP SA 5333,PYAP,SA,5333,1,Meru,NA,NA,NA,NA
-34.5572,140.4131,PYAP WEST SA 5333,PYAP WEST,SA,5333,1,Meru,NA,NA,NA,NA
-34.2132,140.7847,MUNDIC CREEK SA 5340,MUNDIC CREEK,SA,5340,1,Meru,NA,NA,NA,NA
-34.0742,140.8525,MURTHO SA 5340,MURTHO,SA,5340,1,Meru,NA,NA,NA,NA
-34.1748,140.7801,PARINGA SA 5340,PARINGA,SA,5340,1,Meru,NA,NA,NA,NA
-34.2717,140.7809,PIKE RIVER SA 5340,PIKE RIVER,SA,5340,1,Meru,NA,NA,NA,NA
-34.1899,140.8867,WONUARRA SA 5340,WONUARRA,SA,5340,1,Meru,NA,NA,NA,NA
-34.2851,140.911,YAMBA SA 5340,YAMBA,SA,5340,1,Meru,NA,NA,NA,NA
-33.8254,140.567,CALPERUM STATION SA 5341,CALPERUM STATION,SA,5341,1,Meru,NA,NA,NA,NA
-34.0928,140.7081,CHAFFEY SA 5341,CHAFFEY,SA,5341,1,Meru,NA,NA,NA,NA
-33.7828,140.9292,CHOWILLA SA 5341,CHOWILLA,SA,5341,1,Meru,NA,NA,NA,NA
-34.101,140.6683,COOLTONG SA 5341,COOLTONG,SA,5341,1,Meru,NA,NA,NA,NA
-34.2092,140.7465,CRESCENT SA 5341,CRESCENT,SA,5341,1,Meru,NA,NA,NA,NA
-34.2231,140.6843,OLD CALPERUM SA 5341,OLD CALPERUM,SA,5341,1,Meru,NA,NA,NA,NA
-34.1624,140.7505,RENMARK SA 5341,RENMARK,SA,5341,1,Meru,NA,NA,NA,NA
-34.1227,140.7391,RENMARK NORTH SA 5341,RENMARK NORTH,SA,5341,1,Meru,NA,NA,NA,NA
-34.2073,140.7214,RENMARK SOUTH SA 5341,RENMARK SOUTH,SA,5341,1,Meru,NA,NA,NA,NA
-34.1652,140.699,RENMARK WEST SA 5341,RENMARK WEST,SA,5341,1,Meru,NA,NA,NA,NA
-34.2022,140.5789,MONASH SA 5342,MONASH,SA,5342,1,Meru,NA,NA,NA,NA
-34.2752,140.6002,BERRI SA 5343,BERRI,SA,5343,1,Meru,NA,NA,NA,NA
-34.3506,140.5021,GERARD SA 5343,GERARD,SA,5343,1,Meru,NA,NA,NA,NA
-34.2944,140.6395,GURRA GURRA SA 5343,GURRA GURRA,SA,5343,1,Meru,NA,NA,NA,NA
-34.4057,140.5399,KATARAPKO SA 5343,KATARAPKO,SA,5343,1,Meru,NA,NA,NA,NA
-34.2709,140.6815,LYRUP SA 5343,LYRUP,SA,5343,1,Meru,NA,NA,NA,NA
-34.3209,140.5532,WINKIE SA 5343,WINKIE,SA,5343,1,Meru,NA,NA,NA,NA
-34.2835,140.5448,GLOSSOP SA 5344,GLOSSOP,SA,5344,1,Meru,NA,NA,NA,NA
-34.2326,140.4744,BARMERA SA 5345,BARMERA,SA,5345,1,Meru,NA,NA,NA,NA
-34.2984,140.4181,LOVEDAY SA 5345,LOVEDAY,SA,5345,1,Meru,NA,NA,NA,NA
-34.3452,140.4343,SPECTACLE LAKE SA 5345,SPECTACLE LAKE,SA,5345,1,Meru,NA,NA,NA,NA
